,title,date,month,year,source,order_month,label,url
1139,Video Rapat Program Buka Puasa DKI Jakarta Tahun Ini ,2020-04-01,April,2020,kominfo,4,,
1140,TKA China Masuk Kawasi Maluku Utara Tanpa Pengawasan Satgas Covid-19 Halsel ,2020-04-01,April,2020,kominfo,4,,
1141,Video Ariel Noah Jadi Relawan Medis Covid-19 di Rumah Sakit ,2020-04-01,April,2020,kominfo,4,,
1142,Foto Katak Mati Karena Corona ,2020-04-01,April,2020,kominfo,4,,
1143,Seorang Dokter di Tanjungpinang Bernama Dr Rowin Positif Corona ,2020-04-01,April,2020,kominfo,4,,
1144,Aplikasi Pendeteksi Suhu Tubuh ,2020-04-01,April,2020,kominfo,4,,
1145,"Setelah Virus Corona, Kini Terjadi Tsunami di Tiongkok ",2020-04-01,April,2020,kominfo,4,,
1146,Pesan Berantai Sabam Sirait Meninggal Dunia ,2020-04-01,April,2020,kominfo,4,,
1147,China Tuding Indonesia sebagai Sumber Virus Corona COVID-19 ,2020-04-01,April,2020,kominfo,4,,
1148,Artikel Berita Mengatasnamakan CNN Indonesia ,2020-04-01,April,2020,kominfo,4,,
1149,Ma'ruf Amin Imbau Mudik Lewat Tol Langit ,2020-04-01,April,2020,kominfo,4,,
1150,Foto Korban Begal yang Tangannya Putus di Lingkar Barat Sidoarjo ,2020-04-01,April,2020,kominfo,4,,
1151,Resep Teh Panas Dicampur Lemon dari Palestina untuk Sembuhkan Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1152,Instruksi Bapak Bupati untuk Menutup Seluruh Jalan Desa di Mojogedang Karanganyar ,2020-04-01,April,2020,kominfo,4,,
1153,Seorang Nenek Hidup Sebatang Kara dan Memerlukan Bantuan di Kota Tangerang ,2020-04-01,April,2020,kominfo,4,,
1154,"ATM Jadi Tempat Tertinggi Penularan Corona, Capai 70% ",2020-04-01,April,2020,kominfo,4,,
1155,Pesan Berantai Aksi Begal di Colomadu Karanganyar saat Corona ,2020-04-01,April,2020,kominfo,4,,
1156,46285 Pasukan TNI dan Polri di Papua Positif Covid 19 dan Banyak Yang Meninggal Dunia ,2020-04-01,April,2020,kominfo,4,,
1157,"FBI Menggerebek Sinagoge Yahudi di New York, Tempat Orang Yahudi Menyembunyikan Ribuan ",2020-04-01,April,2020,kominfo,4,,
1158,Pegawai BNI Teuku Umar Meninggal karena Positif Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1159,RSUD Waluyo Jati  Ditutup karena Para Petugas Diisolasi Terkait Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1160,Jokowi Bingung Sejumlah Pemimpin Negara Bicara Bahasa Inggris ,2020-04-01,April,2020,kominfo,4,,
1161,"Akun Palsu Bupati Kutai Kartanegara, Edi Damansyah Kirim Pesan Minta Kontak WhatsApp ",2020-04-01,April,2020,kominfo,4,,
1162,Luhut Perintahkan TNI-Polri Tangkap Pemda yang Tutup Bandara ,2020-04-01,April,2020,kominfo,4,,
1163,Perampokan di Ranch Market Pondok Indah ,2020-04-01,April,2020,kominfo,4,,
1164,Pesan Berantai Kejadian Pembegalan Terhadap Penumpang Taxi oleh Sekelompok Orang ,2020-04-01,April,2020,kominfo,4,,
1165,Kemenkop UMKM Beri Dana 200 Miliar ke Kaesang untuk Pelatihan UKM ,2020-04-01,April,2020,kominfo,4,,
1166,Heboh Penerima Pesan Stiker di WhatsApp Kena Tarif Rp 250 ,2020-04-01,April,2020,kominfo,4,,
1167,Ir Soekarno: Perjuanganmu akan Lebih Sulit Melawan Anak Saya ,2020-04-01,April,2020,kominfo,4,,
1168,"Kemunculan Hewan Aneh di Pekanbaru, Mirip Kelelawar tapi Bisa Berenang ",2020-04-01,April,2020,kominfo,4,,
1169,Pasien Positif COVID-19 di Natuna Berkeliaran ,2020-04-01,April,2020,kominfo,4,,
1170,Seorang Dokter Rs Ciremai Cirebon Meninggal Dunia Akibat Covid 19 ,2020-04-01,April,2020,kominfo,4,,
1171,Trump Tower Terbakar di Tengah Pandemi Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1172,Camat Makale Sulawesi Selatan Positif Corona ,2020-04-01,April,2020,kominfo,4,,
1173,Video Warga Keluyuran di Atas Jam 2 Siang Diancam Pukul Rotan saat Penerapan PSBB ,2020-04-01,April,2020,kominfo,4,,
1174,"Setiap Keluarga di DKI Jakarta Diberi Bantuan Sebesar Rp 1,2 Juta ",2020-04-01,April,2020,kominfo,4,,
1175,Video Azan Pertama di Spanyol Setelah 500 Tahun Dilarang ,2020-04-01,April,2020,kominfo,4,,
1176,Perempuan Korban Perampokan di Baki Sukoharjo ,2020-04-01,April,2020,kominfo,4,,
1177,24 Orang yang Divonis Positif Corona Melarikan Diri dari UGD Puskesmas Kecamatan Tanjung ,2020-04-01,April,2020,kominfo,4,,
1178,"Mudik Lebaran Tidak Dilarang, Polri Siapkan Skenario dan Gelar Operasi Ketupat ",2020-04-01,April,2020,kominfo,4,,
1179,Puasa Ramadhan Disepakati Hanya 7 Hari Saja ,2020-04-01,April,2020,kominfo,4,,
1180,Bantu Lawan Covid-19 Alfamart Bagikan Voucher Rp 2 Juta ,2020-04-01,April,2020,kominfo,4,,
1181,Peneliti Korsel Dokter Kim Woo Joo Temukan Vaksin Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1182,Pasien Positif Covid-19 Kabur dari Rumah Sakit Aloei Saboe Gorontalo ,2020-04-01,April,2020,kominfo,4,,
1183,Daftar Nomor Ponsel Polisi Pemburu Preman ,2020-04-01,April,2020,kominfo,4,,
1184,Foto Anies Baswedan Makan Bersama Tokoh Arab Saudi adalah Hasil Amateur Editor ,2020-04-01,April,2020,kominfo,4,,
1185,Suara Azan Dapat Melemahkan Virus Korona ,2020-04-01,April,2020,kominfo,4,,
1186,Masuk Tanpa Paspor dan Visa adalah Modus Pemerintahan Jokowi Membuat TKA China Menjadi ,2020-04-01,April,2020,kominfo,4,,
1187,Hujan Es di Cianjur ,2020-04-01,April,2020,kominfo,4,,
1188,Foto Anies Sibuk Main Bola Saat Pemerintah Sibuk Melawan Corona ,2020-04-01,April,2020,kominfo,4,,
1189,Korban Begal di Terminal Bratang Surabaya ,2020-04-01,April,2020,kominfo,4,,
1190,Tempat Karantina Covid-19 di Buniseuri Ciamis ,2020-04-01,April,2020,kominfo,4,,
1191,Akun Instagram Palsu Milik OJK ,2020-04-01,April,2020,kominfo,4,,
1192,BANSOS dari Anies juga Nyasar ke Kim Jong Un dan Donald Trump ,2020-04-01,April,2020,kominfo,4,,
1193,Terjadi Pembegalan di Jalan Bango Cilandak ,2020-04-01,April,2020,kominfo,4,,
1194,Penangkapan Begal di Watu Jago Bojonegoro ,2020-04-01,April,2020,kominfo,4,,
1195,139 Positif Pengidap Covid-19 (Jawa BaraTerbanyak  di Kota Bandung ,2020-04-01,April,2020,kominfo,4,,
1196,Dari Ratusan Ribu Tahanan Tidak Ada Satupun Aktivis Islam yang Dibebaskan di Tengah Wabah ,2020-04-01,April,2020,kominfo,4,,
1197,Kakek Positif Covid-19 Melawan Saat Dibawa Paksa ,2020-04-01,April,2020,kominfo,4,,
1198,Video Penjarahan di Mangga Dua Square ,2020-04-01,April,2020,kominfo,4,,
1199,Foto Korban Begal Tergeletak di Pinggir Jalan Kota Semarang ,2020-04-01,April,2020,kominfo,4,,
1200,Petugas Kebersihan SMAN 10 Yogyakarta Positif Corona ,2020-04-01,April,2020,kominfo,4,,
1201,Akun Facebook Bupati Mempawah Meminta Sumbangan ,2020-04-01,April,2020,kominfo,4,,
1202,Surat Email Mengatasnamakan Kapolri ke Perusahaan ,2020-04-01,April,2020,kominfo,4,,
1203,Pesan Berantai dari Sekda Singkawang Mengenai 4 Pasien Positif Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1204,Pesan Berantai PSBB di Kota Serang Mulai 23 April 2020 ,2020-04-01,April,2020,kominfo,4,,
1205,"Stafsus Presiden Bobol Uang Negara Rp5,6 Triliun ",2020-04-01,April,2020,kominfo,4,,
1206,RSD Gunung Jati Tutup karena Petugas IGD Positif Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1207,Pria di Palembang Ditangkap karena Maling Beras ,2020-04-01,April,2020,kominfo,4,,
1208,Video Kasus Begal di Jalan Raya Soekarno Hatta Kota Malang ,2020-04-01,April,2020,kominfo,4,,
1209,Foto Masyarakat New Zealand Belajar Wudhu ,2020-04-01,April,2020,kominfo,4,,
1210,Peta Sebaran Covid-19 di Kabupaten Situbondo ,2020-04-01,April,2020,kominfo,4,,
1211,Surat Bupati Kutai Barat Kepada Camat Dumai Prihal Bantuan Wabah Penyakit Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1212,Akun Palsu Walikota Serang Syafrudin ,2020-04-01,April,2020,kominfo,4,,
1213,Surat Edaran Mengatasnamakan Walikota Bengkulu Helmi Hasan ,2020-04-01,April,2020,kominfo,4,,
1214,Warga Dipukuli Keluarga Ketua RT Saat Tanyakan Bansos ,2020-04-01,April,2020,kominfo,4,,
1215,Warga Hindu di India Buang Patung Dewa karena Corona ,2020-04-01,April,2020,kominfo,4,,
1216,Mayat Terpapar Virus Covid-19 Dibuang ke Laut ,2020-04-01,April,2020,kominfo,4,,
1217,Kim Jong-un Meninggal Dunia ,2020-04-01,April,2020,kominfo,4,,
1218,Kakak Adik di Tangerang Terjangkit Covid-19 Setelah Bermain Diluar Rumah ,2020-04-01,April,2020,kominfo,4,,
1219,Jasa Pengurusan Klaim JHT Mengatasnamakan BPJS Ketenagakerjaan ,2020-04-01,April,2020,kominfo,4,,
1220,Surat Undangan Doa Bersama Pengasuh Pesantren Mengatasnamakan Gubernur Jawa ,2020-04-01,April,2020,kominfo,4,,
1221,Video “Nasehat dari alErma Yunita Simamora yang meninggal pada tanggal ,2020-04-01,April,2020,kominfo,4,,
1222,Seorang Pria Melempar Laptop dan Membanting Televisi saat Menonton Wawancara ,2020-04-01,April,2020,kominfo,4,,
1223,Dua Rumah Sakit di Bontang Ditutup ,2020-04-01,April,2020,kominfo,4,,
1224,Tidak ada Pasien Positif Corona di Aceh ,2020-04-01,April,2020,kominfo,4,,
1225,Pesan Berantai Mengatasnamakan Kementerian Sosial Republik Indonesia ,2020-04-01,April,2020,kominfo,4,,
1226,Klaster Jabalsari Tulungagung Menyebar ke Sejumlah Desa ,2020-04-01,April,2020,kominfo,4,,
1227,Profesor Tasuku Honjo Peraih Nobel Sebut Corona Direkayasa Cina ,2020-04-01,April,2020,kominfo,4,,
1228,Pilkada 2020 Sumenep Siap Digelar ,2020-04-01,April,2020,kominfo,4,,
1229,"Gibran: Kata Bapak, Jadi Pemimpin Itu Tidak Perlu Pintar, Makanya Saya Akan ",2020-04-01,April,2020,kominfo,4,,
1230,Video Viral Keluarga di Medan Tak Makan Berhari-hari dan Diusir dari Kontrakan ,2020-04-01,April,2020,kominfo,4,,
1231,"Jokowi: Sengaja Saya Bedakan Mudik & Pulang Kampung, untuk Mengelabui Virus ",2020-04-01,April,2020,kominfo,4,,
1232,Foto Jenazah Kim Jong Un ,2020-04-01,April,2020,kominfo,4,,
1233,Maling Bobol Rumah Warga di Sukoharjo dan Beri Tanda XXX ,2020-04-01,April,2020,kominfo,4,,
1234,Pemberlakuan Lockdown Sumbar Mulai Senin 27 April 2020 ,2020-04-01,April,2020,kominfo,4,,
1235,Video Penjemputan Satu Keluarga yang Positif Covid-19 di Purwakarta ,2020-04-01,April,2020,kominfo,4,,
1236,"Pidato Lengkap Jokowi, Negara Kita Tidak Pernah Berutang, Hanya melakukan Pinjaman ",2020-04-01,April,2020,kominfo,4,,
1237,Pemudik Rela Bayar Rp 450 Ribu untuk Sembunyi di Bagasi Bus ,2020-04-01,April,2020,kominfo,4,,
1238,Pemberlakuan PSBB di Seluruh Wilayah Kabupaten Bangkalan Mulai Tanggal 28 April ,2020-04-01,April,2020,kominfo,4,,
1239,Bioskop di Palangka Raya Kembali Buka di Tengah Persebaran Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1240,Pesan Berantai Aksi Balas Dendam Para Pembegal dan Geng Motor ,2020-04-01,April,2020,kominfo,4,,
1241,Kementerian BUMN Akan Melaporkan Seorang Politisi Atas Pencemaran Nama Baik ,2020-04-01,April,2020,kominfo,4,,
1242,Info PSBB dan Penutupan Jalan di Kota Banda Aceh dan Aceh Besar ,2020-04-01,April,2020,kominfo,4,,
1243,"Karena Pandemi COVID-19, yang Seharusnya Dibebaskan Narapidana Pencuri Ayam, ",2020-04-01,April,2020,kominfo,4,,
1244,Nasi Berisi Daging Anjing Dibagikan ke Warga Warakas ,2020-04-01,April,2020,kominfo,4,,
1245,Orang Italia Mulai Meminta Bantuan dari Allah ,2020-04-01,April,2020,kominfo,4,,
1246,Sebanyak 57 Tunawisma di Tanah Abang Dipindahkan Ke Gor Karet Tengsin untuk ,2020-04-01,April,2020,kominfo,4,,
1247,Polisi Jemput Paksa Pasien Corona di Kota Malang ,2020-04-01,April,2020,kominfo,4,,
1248,"Kecamatan Mananggu Masuk Zona Merah, Tiga Warga Sudah Terpapar Virus Corona ",2020-04-01,April,2020,kominfo,4,,
1249,Putra Mahkota Dubai Sheikh Hamdam Bagi-bagi Uang di Tengah Wabah Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1250,Donasi Kaos Oblong Bekas untuk Tim Medis di RSD Wisma Atlet Kemayoran ,2020-04-01,April,2020,kominfo,4,,
1251,Ada Begal di Kawasan Flyover Manahan ,2020-04-01,April,2020,kominfo,4,,
1252,Penawaran Pengurusan Kelonggaran Pinjaman Mengatasnamakan Otoritas Jasa ,2020-04-01,April,2020,kominfo,4,,
1253,"Corona Merebak, Gibran Salahkan Rakyat tak Patuhi Aturan Pemerintah ",2020-04-01,April,2020,kominfo,4,,
1254,Dipermainkan Oleh Para Iblis Sudah Tertipu Oleh Virus Corona ,2020-04-01,April,2020,kominfo,4,,
1255,"SBY Siap Kembalikan Dana Bank Century Rp 6,7 Triliun untuk Bantu Covid-19 ",2020-04-01,April,2020,kominfo,4,,
1256,Akhirnya Ketangkap Juga Biang Penyebar Virus Corona dan Agen TKA China Ini ,2020-04-01,April,2020,kominfo,4,,
1257,Penjemputan Pasien Positif Covid-19 di Toko Buah Jalan Letjen S Parman 8 Jember ,2020-04-01,April,2020,kominfo,4,,
1258,Virus Corona Ciptaan FPI Bersaudara ,2020-04-01,April,2020,kominfo,4,,
1259,Jual Beli Bayi Mengatasnamakan Panti Asuhan Sakinah Depok ,2020-04-01,April,2020,kominfo,4,,
1260,Warga Selandia Baru Masuk Islam Karena Corona ,2020-04-01,April,2020,kominfo,4,,
1261,Jutaan Rokok Sampoerna Terpapar Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1262,Karimun Zona Merah Covid-19 ,2020-04-01,April,2020,kominfo,4,,
1263,Begal Tertangkap di Kebalen ,2020-04-01,April,2020,kominfo,4,,
1264,"Setelah Adanya Covid-19 Umat Islam di Arab Banyak yang Murtad, Gereja Dibuka di ",2020-04-01,April,2020,kominfo,4,,
1265,Fatwa Wapres Menghina Jokowi soal Mudik dan Pulkam Neraka Jahanam Tempatnya ,2020-05-01,May,2020,kominfo,5,,
1266,Relawan Uji Coba Vaksin Corona Dikabarkan Meninggal Dunia ,2020-05-01,May,2020,kominfo,5,,
1267,Draf Harga BBM Baru Berlogo Pertamina ,2020-05-01,May,2020,kominfo,5,,
1268,Info Resmi dari Polda DIY Terkait Modus Baru Tindak Kriminal ,2020-05-01,May,2020,kominfo,5,,
1269,Korban Covid-19 di Aceh Hanya Satu Orang Karena Tetap Salat Berjamaah ,2020-05-01,May,2020,kominfo,5,,
1270,Santri di Jalan Manurunge Watampone Kabupaten Bone Positif Corona ,2020-05-01,May,2020,kominfo,5,,
1271,Orang Tergeletak Ditangani Tim Medis Pakai APD di Surade Sukabumi ,2020-05-01,May,2020,kominfo,5,,
1272,Masjidil Haram Akan Dibuka Jum’at Besok ,2020-05-01,May,2020,kominfo,5,,
1273,Foto Satu-satunya Orang yang Boleh Duduk di Ka'bah Saat Corona ,2020-05-01,May,2020,kominfo,5,,
1274,Foto Kisah Seorang Suami Tentang Istrinya yang Hamil dengan Covid-19 ,2020-05-01,May,2020,kominfo,5,,
1275,Beijing dan Shanghai Terbebas Dari Virus Corona (COVID-1Sebab Virus Tersebut  ,2020-05-01,May,2020,kominfo,5,,
1276,Peta Jalur Lalu Lintas PSBB Kota Tasikmalaya ,2020-05-01,May,2020,kominfo,5,,
1277,Gereja Christ Cathedral yang Terbakar adalah Dapur Tempat Masak Nasi Anjing ,2020-05-01,May,2020,kominfo,5,,
1278,"Kode Perampokan, Segera Hapus Bila Ada di Sekitar Rumah Anda ",2020-05-01,May,2020,kominfo,5,,
1279,Jalur Bangko-Kerinci di Bedeng 12 Diblokir ,2020-05-01,May,2020,kominfo,5,,
1280,Broadcast Agar Mengembalikan Rapid Viva Diac ke Dinkes Provinsi Bali ,2020-05-01,May,2020,kominfo,5,,
1281,Arab Saudi Merayakan Berakhirnya Lockdown ,2020-05-01,May,2020,kominfo,5,,
1282,Pemerintah Italia Meminta Dibacakan Al-Qur’an Dan Doa Untuk Melawan Corona ,2020-05-01,May,2020,kominfo,5,,
1283,Puisi dari Tahun 1919 yang Berisi Tentang Pandemi ,2020-05-01,May,2020,kominfo,5,,
1284,Foto Nasi Kodok Bergambar Presiden Jokowi ,2020-05-01,May,2020,kominfo,5,,
1285,Makam Massal di Stadion Italia ,2020-05-01,May,2020,kominfo,5,,
1286,Penjahat Turun Serentak dan Bergerilya di Kota Solo ,2020-05-01,May,2020,kominfo,5,,
1287,Warga Positif Covid-19 di Batakan Tanah Laut Meninggal ,2020-05-01,May,2020,kominfo,5,,
1288,Wapres Kita Berdosa Jika Melihat Tetangga Kelaparan Tapi Pemimpin Tidak Berdosa Kalau  ,2020-05-01,May,2020,kominfo,5,,
1289,Aamir Khan Mendonasikan 1 kg Tepung dan 15000 Rupee Kepada Warga yang Membutuhkan  ,2020-05-01,May,2020,kominfo,5,,
1290,Baru Sekali Ini Seorang Gubernur Mendapat Kunjungan 40 Duta Besar ,2020-05-01,May,2020,kominfo,5,,
1291,Video Prosedur Pengangkatan Dahak Pasien Covid-19 dengan Ventilator ,2020-05-01,May,2020,kominfo,5,,
1292,Semua Pemilik Rekening BRI Mendapat Bantuan Sosial Corona Sebesar Rp 600 Ribu ,2020-05-01,May,2020,kominfo,5,,
1293,Penangkapan Seorang Maling Berkepala Anjing di Cawas Klaten ,2020-05-01,May,2020,kominfo,5,,
1294,Ambulans Buang Jenazah Ke Semak Belukar ,2020-05-01,May,2020,kominfo,5,,
1295,Tenaga Medis di RS dGL Tobing di-PHK ,2020-05-01,May,2020,kominfo,5,,
1296,Kuota Gratis dari Pemerintah sebagai Insentif saat Pandemi Covid-19 ,2020-05-01,May,2020,kominfo,5,,
1297,Tilang Masker yang Diadakan Polres Banggai pada Tanggal 4 Mei 2020 ,2020-05-01,May,2020,kominfo,5,,
1298,Produk Rokok HM Sampoerna Ekspedisi Tanggal 25 Maret - 30 April 2020 Akan Ditarik untuk  ,2020-05-01,May,2020,kominfo,5,,
1299,TKA China Datang ke Indonesia Bawa Amunisi Saat Wabah Corona Merebak ,2020-05-01,May,2020,kominfo,5,,
1300,Video Seorang Kyai di Banten Menolak untuk Disuntik dengan Dalih Ketahanan Tubuh ,2020-05-01,May,2020,kominfo,5,,
1301,"Perampokan di Jalan Ness, Kecamatan Jambi Luar Kota ",2020-05-01,May,2020,kominfo,5,,
1302,Bintang Tsuraya Penanda Wabah Akan Usai ,2020-05-01,May,2020,kominfo,5,,
1303,Video “Hati'' yg suka mkn tlOrang cina bunuh orang tuh plan tapi pasti” ,2020-05-01,May,2020,kominfo,5,,
1304,Tiga Warga Jombang Jadi Korban Gendam Sales Obat ,2020-05-01,May,2020,kominfo,5,,
1305,Foto Jokowi Berpidato Mengenakan Kemeja Berlogo Palu Arit ,2020-05-01,May,2020,kominfo,5,,
1306,Pedagang Pentol Positif Corona di Kobar ,2020-05-01,May,2020,kominfo,5,,
1307,Kandui Arah Banjarmasin Ditutup ,2020-05-01,May,2020,kominfo,5,,
1308,Video Seorang Ibu dan Dua Anaknya Gantung Diri di Ujung Jaya Sumedang ,2020-05-01,May,2020,kominfo,5,,
1309,Video Monyet Berenang di Hotel Efek Bali Lockdown ,2020-05-01,May,2020,kominfo,5,,
1310,Gula Merah Palsu Banyumas ,2020-05-01,May,2020,kominfo,5,,
1311,"Video Pembegalan di JIkan Gurame, Perak Barat ",2020-05-01,May,2020,kominfo,5,,
1312,Ormas Sweeping Warung Makan di Ciamis Saat Bulan Puasa ,2020-05-01,May,2020,kominfo,5,,
1313,Penampakan Hantu Terekam CCTV di RS Covid-19 Pulau Galang ,2020-05-01,May,2020,kominfo,5,,
1314,Amerika Tanamkan Chip 666 ke Tubuh Warganya di Tengah Pandemi Covid-19 ,2020-05-01,May,2020,kominfo,5,,
1315,67 Karyawan Indogrosir Yogyakarta Positif Virus Corona ,2020-05-01,May,2020,kominfo,5,,
1316,"Jika TKA China Ditolak Masuk Ke Indonesia, Internet Indonesia Akan Diblokir ",2020-05-01,May,2020,kominfo,5,,
1317,Pembebasan 800 Napi Lapas Paledang Bogor dan Lapas Pondok Rajeg Cibinong ,2020-05-01,May,2020,kominfo,5,,
1318,Informasi Pembagian Masker Dicampur Bius ,2020-05-01,May,2020,kominfo,5,,
1319,Keluar Rumah Tidak Memakai Masker Denda 5 Juta ,2020-05-01,May,2020,kominfo,5,,
1320,Foto Tatacara Semayam Jenazah Didi Kempot (Dionisius PrasetyTidak Dikafani ,2020-05-01,May,2020,kominfo,5,,
1321,Perawat Pasien Corona di Sumatera Utara Tak Digaji dan Diusir ,2020-05-01,May,2020,kominfo,5,,
1322,Daftar Titik Penutupan Jalan Saat PSBB di Cirebon ,2020-05-01,May,2020,kominfo,5,,
1323,Infografis yang Membandingkan Lambang Negara RRT dengan Logo Surat Presiden RI ,2020-05-01,May,2020,kominfo,5,,
1324,Jokowi : “Hukuman Seumur Hidup Bagi Kepala Daerah Mainkan Bantuan Covid-19” ,2020-05-01,May,2020,kominfo,5,,
1325,Tenaga Medis Covid-19 RSUD Purworejo Ditagih Biaya 150 Ribu Permalam oleh Pemkab  ,2020-05-01,May,2020,kominfo,5,,
1326,Foto Jalan Dumai ke Sungai Pakning Dipagar ,2020-05-01,May,2020,kominfo,5,,
1327,Pertamina Jual BBM Premium ke Industri Lebih Murah Dibandingkan ke Masyarakat ,2020-05-01,May,2020,kominfo,5,,
1328,Indonesia akan Luncurkan Program 1 Suami 2 Istri ,2020-05-01,May,2020,kominfo,5,,
1329,Akun Polres Magelang Ikut Live Instagram Balap Liar ,2020-05-01,May,2020,kominfo,5,,
1330,Asteroid Akan Tabrak Bumi pada 8 Mei 2020 ,2020-05-01,May,2020,kominfo,5,,
1331,Taman Raya Tahap V Masuk Zona Merah Covid-19 ,2020-05-01,May,2020,kominfo,5,,
1332,Email Kemenkes Berisi Informasi Spesifik (Status COVID-19 And,2020-05-01,May,2020,kominfo,5,,
1333,Akun Instagram Mengatasanamakan Kredivo Indonesia ,2020-05-01,May,2020,kominfo,5,,
1334,Video Makhluk Misterius Muncul di Langit Arab Saudi ,2020-05-01,May,2020,kominfo,5,,
1335,Penjualan Akun Prakerja Senilai 3 Juta ,2020-05-01,May,2020,kominfo,5,,
1336,Jokowi akan Pecat Mereka yang Mempersulit WN Tiongkok Masuk Indonesia ,2020-05-01,May,2020,kominfo,5,,
1337,Satu Keluarga di 16 Kota Jambi Terpapar Virus Corona ,2020-05-01,May,2020,kominfo,5,,
1338,Perampokan di Pancasan Bogor Selatan yang Menyandera Korbannya ,2020-05-01,May,2020,kominfo,5,,
1339,"Warga Dibolehkan Mudik Oleh Kemenhub, Aturannya Keluar Kemarin Sore ",2020-05-01,May,2020,kominfo,5,,
1340,Pemerintah Putuskan Tidak Larang Mudik Lebaran ,2020-05-01,May,2020,kominfo,5,,
1341,Pesan Berantai Penyebaran Pelaku Perampokan dari Luar Kota yang Disebar di Wilayah  ,2020-05-01,May,2020,kominfo,5,,
1342,Satgas Covid-19 Kabupaten Pangkep Semprot Jemaah Shalat Tarawih di Masjid ,2020-05-01,May,2020,kominfo,5,,
1343,Pedagang Pasar Krisna Positif Corona ,2020-05-01,May,2020,kominfo,5,,
1344,Crop Circle Berlogo Microsoft Windows dan Virus Corona ,2020-05-01,May,2020,kominfo,5,,
1345,Video Meteor Jatuh di Surabaya ,2020-05-01,May,2020,kominfo,5,,
1346,Gubernur Ganjar Bilang Menonton Video Porno sambil Masturbasi Nikmat ,2020-05-01,May,2020,kominfo,5,,
1347,"Jangan Terkecoh dengan Erick Thohir yang Dikira Pribumi Muslim, Ia Berfoto dengan Ibunya,  ",2020-05-01,May,2020,kominfo,5,,
1348,Video “Anak kucing diinjak Kejadian di Selangor Malaysia” ,2020-05-01,May,2020,kominfo,5,,
1349,Cara Ganti Background Facebook dengan Foto Sendiri ,2020-05-01,May,2020,kominfo,5,,
1350,Foto Perempuan Tangannya Buntung Akibat Dijambret di Kiaracondong ,2020-05-01,May,2020,kominfo,5,,
1351,Seorang Kakek di Tulungagung Meninggal karena Covid-19 ,2020-05-01,May,2020,kominfo,5,,
1352,"Klaim Video ""Plandemic"" Terkait Virus Corona ",2020-05-01,May,2020,kominfo,5,,
1353,PSBB Malang Raya Berlangsung 8 Mei 2020-22 Mei 2020 ,2020-05-01,May,2020,kominfo,5,,
1354,Pasien Corona Kabur dari RSU Soetomo ,2020-05-01,May,2020,kominfo,5,,
1355,Sri Mulyani: Pemerintah Pusat Tidak Memiliki Uang Untuk Membayar Utang Ke Pemprov DKI  ,2020-05-01,May,2020,kominfo,5,,
1356,Covid-19 Sengaja Dimasukkan ke Tubuh Masyarakat Lewat Rapid Test ,2020-05-01,May,2020,kominfo,5,,
1357,Bupati Konawe Akui Disuap Menko Luhut ,2020-05-01,May,2020,kominfo,5,,
